"Facility.ID","Facility.Name","Address","City","State","ZIP.Code","County.Name","Phone.Number","Hospital.Type","Hospital.Ownership","Emergency.Services","Meets.criteria.for.promoting.interoperability.of.EHRs","Hospital.overall.rating","Hospital.overall.rating.footnote","MORT.Group.Measure.Count","Count.of.Facility.MORT.Measures","Count.of.MORT.Measures.Better","Count.of.MORT.Measures.No.Different","Count.of.MORT.Measures.Worse","Safety.Group.Measure.Count","Count.of.Facility.Safety.Measures","Count.of.Safety.Measures.Better","Count.of.Safety.Measures.No.Different","Count.of.Safety.Measures.Worse","READM.Group.Measure.Count","Count.of.Facility.READM.Measures","Count.of.READM.Measures.Better","Count.of.READM.Measures.No.Different","Count.of.READM.Measures.Worse","Pt.Exp.Group.Measure.Count","Count.of.Facility.Pt.Exp.Measures","TE.Group.Measure.Count","Count.of.Facility.TE.Measures","HAI_1_Score","HAI_2_Score","HAI_3_Score","HAI_4_Score","HAI_5_Score","HAI_6_Score"
"010157","SHOALS HOSPITAL","201 WEST AVALON AVENUE","MUSCLE SHOALS","AL",35661,"COLBERT","(256) 386-1601","Acute Care Hospitals","Proprietary","Yes","Y","3","","7","3","0","3","0","8","2","0","2","0","11","6","0","6","0","8","8","12","5",0,0,0,NA,0,0
"010158","RUSSELLVILLE HOSPITAL","15155 HIGHWAY 43","RUSSELLVILLE","AL",35653,"FRANKLIN","(256) 332-1611","Acute Care Hospitals","Proprietary","Yes","Y","3","","7","3","0","2","1","8","3","0","3","0","11","7","0","7","0","8","8","12","6",0,1.21506682867558,3.38983050847458,NA,0,0.622277535780958
"010164","COOSA VALLEY MEDICAL CENTER","315 W HICKORY ST","SYLACAUGA","AL",35150,"TALLADEGA","(256) 249-5000","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Y","4","","7","4","0","4","0","8","4","1","3","0","11","9","0","9","0","8","8","12","8",0,0,0,0,0,0
"010168","JACK HUGHSTON MEMORIAL HOSPITAL","4401 RIVER CHASE DRIVE","PHENIX CITY","AL",36867,"RUSSELL","(334) 732-3000","Acute Care Hospitals","Government - State","Yes","Y","4","","7","2","0","2","0","8","3","0","3","0","11","7","0","7","0","8","8","12","3",NA,NA,NA,NA,0,1.44613159797542
"010169","ATMORE COMMUNITY HOSPITAL","401 MEDICAL PARK DRIVE","ATMORE","AL",36502,"ESCAMBIA","(251) 368-2500","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Y","4","","7","3","0","3","0","8","2","0","2","0","11","5","0","5","0","8","8","12","4",6.23052959501558,1.7825311942959,0,NA,0,0
"010173","ST VINCENT'S CHILTON","2030 LAY DAM ROAD","CLANTON","AL",35045,"CHILTON","(205) 258-4400","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Y","Not Available","16","7","1","0","1","0","8","2","0","2","0","11","3","0","3","0","8","8","12","3",0,6.13496932515337,0,NA,0,0
"010174","THOMASVILLE REGIONAL MEDICAL CENTER","300 MED PARK DRIVE","THOMASVILLE","AL",36784,"CLARKE","(205) 873-1442","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","Not Available","Not Available","Not Available","Not Available","8","Not Available","12","1",0,0,NA,NA,0,0
"010175","EAMC-LANIER","4800 48TH STREET","VALLEY","AL",36854,"CHAMBERS","(334) 756-9180","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","Not Available","Not Available","Not Available","Not Available","8","Not Available","12","Not Available",0,7.14285714285714,NA,NA,0,0
"01019F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"01021F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"011300","WASHINGTON COUNTY HOSPITAL","14600 ST. STEPHENS AVENUE","CHATOM","AL",36518,"WASHINGTON","(251) 847-2223","Critical Access Hospitals","Government - Local","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","Not Available","Not Available","Not Available","Not Available","8","Not Available","12","1",NA,NA,NA,NA,NA,NA
"011302","RED BAY HOSPITAL","211 HOSPITAL ROAD","RED BAY","AL",35582,"FRANKLIN","(256) 356-9532","Critical Access Hospitals","Government - Hospital District or Authority","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","1","0","1","0","8","Not Available","12","4",0,0,NA,NA,0,1.71526586620926
"011304","CHOCTAW GENERAL HOSPITAL","401 VANITY FAIR LANE, PO BOX 618","BUTLER","AL",36904,"CHOCTAW","(205) 459-9100","Critical Access Hospitals","Voluntary non-profit - Private","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","1","0","1","0","8","Not Available","12","4",0,0,NA,NA,NA,NA
"011305","ST VINCENTS BLOUNT","150 GILBREATH DRIVE","ONEONTA","AL",35121,"BLOUNT","(205) 274-3000","Critical Access Hospitals","Voluntary non-profit - Private","No","Y","Not Available","16","7","2","0","2","0","8","2","0","1","1","11","4","0","4","0","8","8","12","3",0,0,NA,NA,0,1.45137880986938
"011306","TANNER MEDICAL CENTER-EAST ALABAMA","1032 MAIN STREET SOUTH","WEDOWEE","AL",36278,"RANDOLPH","(256) 357-2111","Critical Access Hospitals","Government - Hospital District or Authority","Yes","Y","Not Available","16","7","1","0","1","0","8","Not Available","Not Available","Not Available","Not Available","11","3","0","3","0","8","Not Available","12","2",0,0,NA,NA,0,0
"013300","THE CHILDREN'S HOSPITAL OF ALABAMA","1600 SEVENTH AVENUE SOUTH","BIRMINGHAM","AL",35233,"JEFFERSON","(205) 939-9100","Childrens","Voluntary non-profit - Private","Yes","","Not Available","19","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available",NA,NA,NA,NA,NA,NA
"013301","USA HEALTH CHILDREN'S & WOMEN'S HOSPITAL","1700 CENTER STREET","MOBILE","AL",36604,"MOBILE","(251) 415-1000","Childrens","Government - State","Yes","","Not Available","19","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available",NA,NA,NA,NA,NA,NA
"020001","PROVIDENCE ALASKA MEDICAL CENTER","3200 PROVIDENCE DRIVE","ANCHORAGE","AK",99508,"ANCHORAGE","(907) 562-2211","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Y","2","","7","7","0","7","0","8","8","1","5","2","11","11","0","9","2","8","8","12","7",0.604448742746615,1.10446387482743,0.927643784786642,2.57953568357696,0.818926296633303,0.302495588606
"020006","MAT-SU REGIONAL MEDICAL CENTER","2500 SOUTH WOODWORTH LOOP","PALMER","AK",99645,"MATANUSKA-SUSITNA","(907) 861-6000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Y","3","","7","6","0","5","1","8","6","1","5","0","11","10","1","9","0","8","8","12","7",0,0,0,0,5.77617328519856,0.204876049989756
"020008","BARTLETT REGIONAL HOSPITAL","3260 HOSPITAL DR","JUNEAU","AK",99801,"JUNEAU","(907) 796-8900","Acute Care Hospitals","Government - Local","Yes","Y","4","","7","4","0","4","0","8","3","0","3","0","11","9","0","8","1","8","8","12","6",0,12.4223602484472,2.77008310249307,0,0,0.817828664894705
"020012","FAIRBANKS MEMORIAL HOSPITAL","1650 COWLES STREET","FAIRBANKS","AK",99701,"FAIRBANKS NORTH STAR","(907) 452-8181","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","3","","7","5","0","5","0","8","5","1","4","0","11","10","2","8","0","8","8","12","9",0,1.7636684303351,2.18579234972678,0,0,0.220191566662997
"020017","ALASKA REGIONAL HOSPITAL","2801 DEBARR ROAD","ANCHORAGE","AK",99508,"ANCHORAGE","(907) 276-1131","Acute Care Hospitals","Proprietary","Yes","Y","4","","7","7","0","7","0","8","8","1","7","0","11","9","0","7","2","8","8","12","7",0.83594566353187,1.32978723404255,1.29198966408269,1.74825174825175,1.0387811634349,0.160608169602227
"020018","YUKON KUSKOKWIM DELTA REG HOSPITAL","PO BOX 287","BETHEL","AK",99559,"BETHEL","(907) 543-6300","Acute Care Hospitals","Tribal","Yes","Y","Not Available","16","7","1","0","1","0","8","1","0","1","0","11","3","0","3","0","8","8","12","2",0,0,NA,NA,0,0
"020024","CENTRAL PENINSULA GENERAL HOSPITAL","250 HOSPITAL PLACE","SOLDOTNA","AK",99669,"KENAI PENINSULA","(907) 262-4404","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Y","2","","7","5","0","5","0","8","4","0","4","0","11","9","0","9","0","8","8","12","8",0,4.59242250287026,4.34027777777778,16.6666666666667,0,0.228050171037628
"020026","ALASKA NATIVE MEDICAL CENTER","4315 DIPLOMACY DR","ANCHORAGE","AK",99508,"ANCHORAGE","(907) 729-3971","Acute Care Hospitals","Government - Federal","Yes","Y","2","","7","6","0","6","0","8","7","0","6","1","11","8","0","6","2","8","8","12","6",0.661550674781688,0.238379022646007,0.21978021978022,0,1.2586532410321,0.393623302499508
"02013F","673rd Medical Group (Joint Base Elmendorf-Richardson)","673 MDG 5955 Zeamer Ave","JBER","AK",99506,"ANCHORAGE","(907) 384-1110","Acute Care - Department of Defense","Department of Defense","Yes","","Not Available","22","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available",0,0,NA,NA,NA,NA
"02014F","Bassett ACH (FT Wainwright)","4076 Neely Road","Fort Wainwright","AK",99703,"FAIRBANKS NORTH STAR","(907) 361-4000","Acute Care - Department of Defense","Department of Defense","Yes","","Not Available","22","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available",0,NA,NA,NA,NA,NA
"021301","PROVIDENCE VALDEZ MEDICAL CENTER","PO BOX 550","VALDEZ","AK",99686,"VALDEZ-CORDOVA","(907) 835-2249","Critical Access Hospitals","Government - Local","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","Not Available","Not Available","Not Available","Not Available","8","Not Available","12","3",NA,NA,NA,NA,NA,NA
"021302","PROVIDENCE SEWARD HOSPITAL","417 FIRST AVENUE, PO BOX 365","SEWARD","AK",99664,"KENAI PENINSULA","(907) 224-5205","Critical Access Hospitals","Government - Local","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","Not Available","Not Available","Not Available","Not Available","8","Not Available","12","1",NA,NA,NA,NA,NA,NA
"021304","PETERSBURG MEDICAL CENTER","PO BOX 589","PETERSBURG","AK",99833,"PETERSBURG BOROUGH","(907) 772-4291","Critical Access Hospitals","Government - Local","Yes","","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","Not Available","Not Available","Not Available","Not Available","8","Not Available","12","1",NA,NA,NA,NA,NA,NA
"021305","SEARHC WRANGELL MEDICAL CENTER-CAH","232 WOOD STREET","WRANGELL","AK",99929,"WRANGELL CITY AND BOROUGH","(907) 874-7000","Critical Access Hospitals","Tribal","Yes","","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","Not Available","Not Available","Not Available","Not Available","8","Not Available","12","2",NA,NA,NA,NA,NA,NA
"021306","PROVIDENCE KODIAK ISLAND MEDICAL CTR","1915 EAST REZANOF DRIVE","KODIAK","AK",99615,"KODIAK ISLAND BOROUGH","(907) 486-9592","Critical Access Hospitals","Voluntary non-profit - Church","Yes","Y","Not Available","16","7","1","0","1","0","8","Not Available","Not Available","Not Available","Not Available","11","2","0","2","0","8","Not Available","12","Not Available",NA,NA,NA,NA,NA,0
"021307","CORDOVA COMMUNITY MEDICAL CENTER","PO BOX 160 - 602 CHASE AVENUE","CORDOVA","AK",99574,"VALDEZ-CORDOVA","(907) 424-8000","Critical Access Hospitals","Government - Local","Yes","","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","Not Available","Not Available","Not Available","Not Available","8","Not Available","12","1",NA,NA,NA,NA,NA,NA
"021308","NORTON SOUND REGIONAL HOSPITAL","1000 GREG KRUSCHEK AVENUE (P O BOX 966)","NOME","AK",99762,"NOME","(907) 443-3311","Critical Access Hospitals","Tribal","Yes","Y","Not Available","16","7","2","0","2","0","8","Not Available","Not Available","Not Available","Not Available","11","3","0","3","0","8","Not Available","12","1",NA,NA,NA,NA,NA,NA
"021309","BRISTOL BAY AREA HEALTH CORPORATION","P O BOX 130","DILLINGHAM","AK",99576,"DILLINGHAM","(907) 842-5201","Critical Access Hospitals","Voluntary non-profit - Private","Yes","Y","Not Available","16","7","1","0","1","0","8","Not Available","Not Available","Not Available","Not Available","11","1","0","1","0","8","Not Available","12","2",NA,NA,NA,NA,NA,NA
"021310","MANIILAQ HEALTH CENTER","PO BOX 43","KOTZEBUE","AK",99752,"NORTHWEST ARTIC BOROUGH","(907) 442-3321","Critical Access Hospitals","Tribal","Yes","","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","Not Available","Not Available","Not Available","Not Available","8","Not Available","12","1",NA,NA,NA,NA,NA,NA
"021311","PEACEHEALTH KETCHIKAN MEDICAL CENTER","3100 TONGASS AVENUE","KETCHIKAN","AK",99901,"KETCHIKAN GATEWAY","(907) 225-5171","Critical Access Hospitals","Voluntary non-profit - Church","Yes","Y","Not Available","16","7","2","0","2","0","8","2","0","2","0","11","6","0","6","0","8","8","12","6",0,0,0,0,0,0
"021312","SAMUEL SIMMONDS MEMORIAL HOSPITAL","7000 UULA ST","BARROW","AK",99723,"NORTH SLOPE BOROUH","(907) 852-4611","Critical Access Hospitals","Tribal","Yes","","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","2","0","2","0","8","Not Available","12","1",NA,NA,NA,NA,NA,NA
"021313","SOUTH PENINSULA HOSPITAL","4300 BARTLETT ST","HOMER","AK",99603,"KENAI PENINSULA","(907) 235-8101","Critical Access Hospitals","Voluntary non-profit - Private","Yes","Y","Not Available","16","7","2","0","2","0","8","1","0","1","0","11","7","0","7","0","8","8","12","5",NA,NA,NA,NA,NA,NA
"021314","MT EDGECUMBE HOSPITAL","222 TONGASS DR","SITKA","AK",99835,"SITKA BOROUGH","(907) 966-2411","Critical Access Hospitals","Voluntary non-profit - Private","Yes","","Not Available","16","7","1","0","1","0","8","Not Available","Not Available","Not Available","Not Available","11","2","0","2","0","8","Not Available","12","3",NA,NA,NA,NA,NA,NA
"030002","BANNER - UNIVERSITY MEDICAL CENTER PHOENIX","1111 EAST MCDOWELL ROAD","PHOENIX","AZ",85006,"MARICOPA","(602) 839-2000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Y","3","","7","7","0","7","0","8","8","2","6","0","11","11","0","11","0","8","8","12","8",2.21735413549904,0.205393636905129,1.01228235929275,0,1.05698529411765,0.729947698893031
"030006","TUCSON MEDICAL CENTER","5301 EAST GRANT ROAD","TUCSON","AZ",85712,"PIMA","(520) 327-5461","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","3","","7","7","0","6","1","8","8","1","7","0","11","11","0","11","0","8","8","12","6",0.954773869346734,0.629987400251995,0.653310104529617,0.987166831194472,0.602876582551029,0.480774483986932
"030007","VERDE VALLEY MEDICAL CENTER","269 SOUTH CANDY LANE","COTTONWOOD","AZ",86326,"YAVAPAI","(928) 773-2357","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","4","","7","6","0","6","0","8","5","1","4","0","11","10","3","7","0","8","8","12","10",1.67785234899329,0,1.02197240674502,NA,0,0.842538850402546
"030010","ST. MARY'S HOSPITAL","1601 WEST ST MARY'S ROAD","TUCSON","AZ",85745,"PIMA","(520) 872-3000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","2","","7","7","0","7","0","8","7","1","6","0","11","9","0","8","1","8","8","12","5",0.910746812386157,0.973472864443904,0,NA,1.12485939257593,0.549526033795851
"030011","ST JOSEPH'S HOSPITAL","350 NORTH WILMOT ROAD","TUCSON","AZ",85711,"PIMA","(520) 873-3000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Y","3","","7","6","0","6","0","8","8","2","6","0","11","8","0","8","0","8","8","12","6",0,0.220296666177119,0.8058017727639,5.55555555555556,0.556173526140156,0.32952877385339
"030012","YAVAPAI REGIONAL MEDICAL CENTER","1003 WILLOW CREEK ROAD","PRESCOTT","AZ",86301,"YAVAPAI","(928) 445-2700","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","3","","7","7","0","7","0","8","8","0","8","0","11","9","1","7","1","8","8","12","11",1.30236596483612,1.50621312915778,0.800640512409928,0,0.946969696969697,1.14067356774175
"030013","YUMA REGIONAL MEDICAL CENTER","2400 SOUTH AVENUE A","YUMA","AZ",85364,"YUMA","(928) 336-7600","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","2","","7","7","0","6","1","8","8","1","7","0","11","11","1","7","3","8","8","12","10",1.28297650549274,1.91821431685413,1.3782240598543,1.28040973111396,1.00704934541793,0.54416073670992
"030014","JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL","250 EAST DUNLAP AVENUE","PHOENIX","AZ",85020,"MARICOPA","(602) 331-5862","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","3","","7","7","1","6","0","8","7","2","5","0","11","11","0","10","1","8","8","12","5",0.56334060981621,0.969208976366212,0.428449014567266,0.770416024653313,2.91403593977659,0.719498406824956
"030016","BANNER CASA GRANDE MEDICAL CENTER","1800 EAST FLORENCE BOULEVARD","CASA GRANDE","AZ",85122,"PINAL","(520) 381-6300","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Y","3","","7","5","0","5","0","8","7","1","6","0","11","8","0","7","1","8","8","12","6",2.25035161744022,0.495049504950495,0.741839762611276,2.08768267223382,0.483325277912035,0.457508864234245
"030022","VALLEYWISE HEALTH MEDICAL CENTER","2601 EAST ROOSEVELT STREET","PHOENIX","AZ",85008,"MARICOPA","(602) 344-5011","Acute Care Hospitals","Government - Local","No","Y","2","","7","2","0","2","0","8","7","1","5","1","11","4","0","4","0","8","8","12","4",0.414842129522932,0.448974094194765,0.693000693000693,0,2.99475917144996,0.509722965568214
"030023","FLAGSTAFF MEDICAL CENTER","1200 NORTH BEAVER STREET","FLAGSTAFF","AZ",86001,"COCONINO","(928) 779-3366","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","3","","7","7","0","7","0","8","7","2","5","0","11","9","1","8","0","8","8","12","6",0.619578686493185,0,0.818553888130969,0,0.879507475813544,0.667575310839754
"030024","ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER","350 WEST THOMAS ROAD","PHOENIX","AZ",85013,"MARICOPA","(602) 406-5001","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Y","4","","7","7","1","5","1","8","8","2","6","0","11","11","0","11","0","8","8","12","8",1.07268355835029,0.452862880995511,0.751973931570372,0.997008973080758,0.876520214747453,0.321208772854004
"030030","ABRAZO CENTRAL CAMPUS","2000 WEST BETHANY HOME ROAD","PHOENIX","AZ",85015,"MARICOPA","(602) 249-0212","Acute Care Hospitals","Physician","Yes","Y","2","","7","6","0","6","0","8","6","1","5","0","11","7","0","6","1","8","8","12","5",1.49551345962114,0.797978454581726,0,0,1.70261066969353,0.581705366232003
"030036","CHANDLER REGIONAL MEDICAL CENTER","1955 WEST FRYE ROAD","CHANDLER","AZ",85224,"MARICOPA","(480) 728-3000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","2","","7","7","0","7","0","8","8","1","7","0","11","11","0","10","1","8","8","12","8",1.06390524150649,0.900147881437665,1.06765019897117,1.27442650807137,1.38589467200493,0.621783135859615
